t,com_des_y,com_ff_y,com_x,com_y,com_z,margin_full,margin_left,margin_right,pelvis_roll,pelvis_pitch,Fn_left,Fn_right,slip_left,slip_right,n_contact_left,n_contact_right,sat_count,q_l_hip_yaw,q_l_hip_roll,q_l_hip_pitch,q_l_knee_pitch,q_l_ankle_pitch,q_l_ankle_roll,q_r_hip_yaw,q_r_hip_roll,q_r_hip_pitch,q_r_knee_pitch,q_r_ankle_pitch,q_r_ankle_roll,qd_l_hip_yaw,qd_l_hip_roll,qd_l_hip_pitch,qd_l_knee_pitch,qd_l_ankle_pitch,qd_l_ankle_roll,qd_r_hip_yaw,qd_r_hip_roll,qd_r_hip_pitch,qd_r_knee_pitch,qd_r_ankle_pitch,qd_r_ankle_roll,tau_l_hip_yaw,tau_l_hip_roll,tau_l_hip_pitch,tau_l_knee_pitch,tau_l_ankle_pitch,tau_l_ankle_roll,tau_r_hip_yaw,tau_r_hip_roll,tau_r_hip_pitch,tau_r_knee_pitch,tau_r_ankle_pitch,tau_r_ankle_roll
8.31,0.0237797,0.0237797,0.00298485,0.0269458,0.199093,0.0330459,0.000200401,-0.0330892,-0.00474634,-0.00301241,12.6942,7.50971,0.000528303,0.00183341,4,4,0,-8.33436e-05,-0.151496,-0.100351,0.202118,-0.100998,0.143993,-0.000149105,0.141987,-0.0996627,0.201322,-0.100298,-0.140719,-0.000113407,0.121764,0.000397797,-0.000329401,0.00040503,-0.119561,-1.73193e-05,-0.114652,-0.000384759,0.000399248,-0.000422227,0.116278,0.00250994,0.26825,0.015195,-0.0951316,0.0299099,-0.187504,0.00447416,0.00850639,-0.0146175,-0.0597335,0.00896109,0.0893307
8.312,0.0237403,0.0237403,0.00298502,0.0269025,0.1991,0.033046,0.000155384,-0.0330892,-0.00473261,-0.00301204,12.6887,7.5151,0.000526925,0.0018314,4,4,0,-8.35646e-05,-0.151253,-0.10035,0.202118,-0.100997,0.143754,-0.000149146,0.141757,-0.0996635,0.201323,-0.100299,-0.140486,-0.000110491,0.121811,0.000398127,-0.000329374,0.000404415,-0.11961,-2.02769e-05,-0.114693,-0.000385155,0.000398992,-0.000423359,0.116318,0.0025164,0.26776,0.0151583,-0.0951018,0.0298856,-0.187203,0.00447562,0.00856299,-0.0145819,-0.0597695,0.00898655,0.089227
8.314,0.0237009,0.0237009,0.00298519,0.0268592,0.199106,0.0330461,0.000110355,-0.0330892,-0.00471889,-0.00301167,12.6833,7.52046,0.000525547,0.00182939,4,4,0,-8.37789e-05,-0.151009,-0.100349,0.202117,-0.100996,0.143514,-0.000149192,0.141528,-0.0996643,0.201324,-0.1003,-0.140253,-0.00010716,0.121856,0.000398233,-0.000329018,0.00040342,-0.119657,-2.32241e-05,-0.114733,-0.000385357,0.000398429,-0.000424461,0.116355,0.00252262,0.267271,0.015122,-0.0950721,0.0298614,-0.186901,0.00447726,0.00861816,-0.0145466,-0.0598053,0.00901208,0.0891235
8.316,0.0236615,0.0236615,0.00298536,0.0268158,0.199113,0.0330462,6.53105e-05,-0.0330892,-0.00470519,-0.00301129,12.6779,7.5258,0.00052417,0.00182737,4,4,0,-8.3986e-05,-0.150765,-0.100348,0.202116,-0.100995,0.143275,-0.000149245,0.141298,-0.099665,0.201324,-0.100301,-0.140021,-0.000103538,0.1219,0.000398145,-0.000328381,0.000402042,-0.119701,-2.61288e-05,-0.114773,-0.000385391,0.000397595,-0.000425504,0.11639,0.00252858,0.266783,0.015086,-0.0950428,0.0298373,-0.186599,0.00447907,0.008672,-0.0145116,-0.0598407,0.00903767,0.0890203
8.318,0.0236221,0.0236221,0.00298552,0.0267725,0.199119,0.0330464,2.02539e-05,-0.0330892,-0.00469151,-0.00301092,12.6725,7.53113,0.000522794,0.00182536,4,4,0,-8.41855e-05,-0.150521,-0.100347,0.202116,-0.100994,0.143035,-0.000149303,0.141069,-0.0996658,0.201325,-0.100301,-0.139788,-9.97485e-05,0.121943,0.000397893,-0.000327518,0.000400286,-0.119742,-2.89461e-05,-0.114811,-0.000385283,0.000396524,-0.000426461,0.116422,0.00253428,0.266297,0.0150503,-0.0950137,0.0298133,-0.186297,0.00448105,0.00872459,-0.0144769,-0.0598759,0.00906332,0.0889175
8.32,0.0235827,0.0235827,0.00298569,0.0267291,0.199125,0.0330465,-2.48151e-05,-0.0330891,-0.00467786,-0.00301055,12.6672,7.53643,0.00052142,0.00182334,4,4,0,-8.43773e-05,-0.150277,-0.100347,0.202115,-0.100994,0.142796,-0.000149366,0.140839,-0.0996666,0.201326,-0.100302,-0.139555,-9.59091e-05,0.121984,0.000397498,-0.000326491,0.00039816,-0.119781,-3.16204e-05,-0.114848,-0.000385051,0.000395257,-0.000427311,0.116452,0.00253972,0.265812,0.0150149,-0.0949848,0.0297895,-0.185995,0.00448319,0.008776,-0.0144424,-0.0599109,0.00908901,0.0888152
8.322,0.0235433,0.0235433,0.00298586,0.0266858,0.199132,0.0330466,-6.98956e-05,-0.0330891,-0.00466424,-0.00301018,12.6619,7.54171,0.000520048,0.00182131,4,4,0,-8.45615e-05,-0.150033,-0.100346,0.202115,-0.100993,0.142556,-0.000149434,0.140609,-0.0996674,0.201327,-0.100303,-0.139322,-9.21303e-05,0.122024,0.000396979,-0.000325356,0.000395681,-0.119817,-3.40893e-05,-0.114885,-0.000384712,0.000393832,-0.000428035,0.116479,0.00254493,0.265328,0.0149797,-0.0949561,0.0297659,-0.185693,0.00448546,0.00882632,-0.0144081,-0.0599456,0.00911475,0.0887136
8.324,0.0235038,0.0235038,0.00298602,0.0266424,0.199138,0.0330467,-0.000114987,-0.0330891,-0.00465063,-0.0030098,12.6566,7.54697,0.000518677,0.00181928,4,4,0,-8.47386e-05,-0.149789,-0.100345,0.202114,-0.100992,0.142316,-0.000149507,0.14038,-0.0996681,0.201328,-0.100304,-0.139089,-8.85144e-05,0.122063,0.000396351,-0.000324168,0.000392872,-0.119851,-3.62874e-05,-0.114921,-0.000384278,0.000392292,-0.000428618,0.116505,0.00254992,0.264846,0.0149448,-0.0949276,0.0297424,-0.185391,0.00448786,0.00887563,-0.014374,-0.05998,0.00914051,0.0886126
8.326,0.0234644,0.0234644,0.00298619,0.026599,0.199145,0.0330469,-0.00016009,-0.0330891,-0.00463706,-0.00300943,12.6513,7.55222,0.000517308,0.00181725,4,4,0,-8.49089e-05,-0.149545,-0.100344,0.202113,-0.100991,0.142077,-0.000149583,0.14015,-0.0996689,0.201328,-0.100305,-0.138856,-8.51542e-05,0.122101,0.000395627,-0.000322977,0.000389763,-0.119882,-3.81505e-05,-0.114956,-0.00038376,0.000390677,-0.000429051,0.116528,0.00255472,0.264365,0.0149101,-0.0948993,0.0297191,-0.185089,0.00449035,0.00892401,-0.0143401,-0.0600143,0.00916629,0.0885125
8.328,0.0234249,0.0234249,0.00298635,0.0265556,0.199151,0.033047,-0.000205203,-0.0330891,-0.00462351,-0.00300905,12.6461,7.55744,0.000515941,0.00181521,4,4,0,-8.50731e-05,-0.149301,-0.100343,0.202113,-0.100991,0.141837,-0.000149662,0.13992,-0.0996697,0.201329,-0.100306,-0.138623,-8.21315e-05,0.122138,0.00039482,-0.000321827,0.000386387,-0.11991,-3.9619e-05,-0.114991,-0.000383166,0.000389027,-0.000429326,0.11655,0.00255935,0.263886,0.0148756,-0.094871,0.0296961,-0.184789,0.0044929,0.00897153,-0.0143064,-0.0600483,0.00919208,0.0884133
8.33,0.0233854,0.0233854,0.00298652,0.0265122,0.199157,0.0330471,-0.000250325,-0.0330891,-0.00460999,-0.00300867,12.6409,7.56266,0.000514577,0.00181318,4,4,0,-8.52322e-05,-0.149056,-0.100343,0.202112,-0.10099,0.141597,-0.000149743,0.13969,-0.0996704,0.20133,-0.100307,-0.13839,-7.95159e-05,0.122174,0.000393939,-0.000320755,0.000382787,-0.119937,-4.06412e-05,-0.115025,-0.000382502,0.000387381,-0.00042944,0.11657,0.00256385,0.263408,0.0148413,-0.0948429,0.0296733,-0.184488,0.00449549,0.00901829,-0.0142728,-0.0600822,0.00921787,0.0883151
8.332,0.023346,0.023346,0.00298669,0.0264687,0.199163,0.0330472,-0.000295457,-0.033089,-0.00459649,-0.00300829,12.6357,7.56785,0.000513214,0.00181113,4,4,0,-8.53869e-05,-0.148812,-0.100342,0.202111,-0.100989,0.141357,-0.000149826,0.13946,-0.0996712,0.201331,-0.100307,-0.138156,-7.73636e-05,0.122209,0.000392997,-0.000319791,0.000379005,-0.119961,-4.11762e-05,-0.115058,-0.000381777,0.000385775,-0.000429394,0.116589,0.00256825,0.26293,0.0148072,-0.0948147,0.0296507,-0.184188,0.00449807,0.00906438,-0.0142394,-0.0601159,0.00924365,0.0882178
8.334,0.0233064,0.0233064,0.00298685,0.0264253,0.19917,0.0330473,-0.000340598,-0.033089,-0.00458303,-0.00300791,12.6305,7.57304,0.000511854,0.00180909,4,4,0,-8.55383e-05,-0.148568,-0.100341,0.202111,-0.100988,0.141117,-0.000149908,0.139229,-0.0996719,0.201331,-0.100308,-0.137923,-7.57166e-05,0.122243,0.000392004,-0.000318962,0.000375089,-0.119983,-4.11956e-05,-0.115092,-0.000380996,0.000384241,-0.000429189,0.116607,0.00257259,0.262454,0.0147733,-0.0947866,0.0296284,-0.18389,0.00450062,0.00910986,-0.0142062,-0.0601495,0.00926941,0.0881216
8.336,0.0232669,0.0232669,0.00298702,0.0263818,0.199176,0.0330475,-0.000385749,-0.033089,-0.00456958,-0.00300753,12.6253,7.57821,0.000510495,0.00180704,4,4,0,-8.56875e-05,-0.148323,-0.10034,0.20211,-0.100988,0.140877,-0.00014999,0.138999,-0.0996727,0.201332,-0.100309,-0.13769,-7.46018e-05,0.122277,0.000390972,-0.000318284,0.000371086,-0.120003,-4.06853e-05,-0.115125,-0.000380167,0.000382808,-0.000428833,0.116624,0.0025769,0.261979,0.0147396,-0.0947585,0.0296063,-0.183592,0.00450309,0.00915485,-0.0141731,-0.060183,0.00929514,0.0880265
8.338,0.0232274,0.0232274,0.00298719,0.0263384,0.199182,0.0330476,-0.000430908,-0.033089,-0.00455617,-0.00300714,12.6202,7.58337,0.000509139,0.00180499,4,4,0,-8.58356e-05,-0.148078,-0.100339,0.202109,-0.100987,0.140637,-0.000150069,0.138769,-0.0996735,0.201333,-0.10031,-0.137457,-7.4031e-05,0.122309,0.000389914,-0.00031777,0.000367047,-0.120021,-3.96463e-05,-0.115158,-0.000379297,0.000381498,-0.000428333,0.116641,0.00258122,0.261505,0.014706,-0.0947303,0.0295845,-0.183295,0.00450546,0.00919941,-0.0141401,-0.0602165,0.00932083,0.0879324
8.34,0.0231879,0.0231879,0.00298735,0.0262949,0.199189,0.0330477,-0.000476076,-0.033089,-0.00454278,-0.00300675,12.615,7.58852,0.000507785,0.00180294,4,4,0,-8.59836e-05,-0.147834,-0.100339,0.202109,-0.100986,0.140397,-0.000150145,0.138538,-0.0996742,0.201334,-0.100311,-0.137223,-7.40005e-05,0.122342,0.000388842,-0.000317427,0.000363019,-0.120037,-3.8095e-05,-0.115191,-0.000378397,0.000380331,-0.000427699,0.116657,0.00258558,0.261032,0.0146725,-0.0947021,0.029563,-0.182999,0.00450769,0.00924363,-0.0141073,-0.0602499,0.00934647,0.0878394
8.342,0.0231483,0.0231483,0.00298752,0.0262514,0.199195,0.0330478,-0.000521252,-0.033089,-0.00452942,-0.00300636,12.6099,7.59367,0.000506433,0.00180088,4,4,0,-8.61326e-05,-0.147589,-0.100338,0.202108,-0.100985,0.140157,-0.000150217,0.138308,-0.099675,0.201335,-0.100312,-0.13699,-7.4492e-05,0.122373,0.000387771,-0.000317255,0.000359052,-0.120053,-3.60625e-05,-0.115223,-0.000377476,0.000379321,-0.000426943,0.116673,0.00259001,0.26056,0.0146392,-0.0946738,0.0295416,-0.182704,0.00450976,0.00928761,-0.0140747,-0.0602833,0.00937206,0.0877474
8.344,0.0231088,0.0231088,0.00298768,0.0262079,0.199201,0.0330479,-0.000566437,-0.0330889,-0.00451608,-0.00300597,12.6048,7.59881,0.000505082,0.00179883,4,4,0,-8.62835e-05,-0.147344,-0.100337,0.202107,-0.100985,0.139917,-0.000150284,0.138077,-0.0996757,0.201335,-0.100313,-0.136757,-7.5473e-05,0.122405,0.000386714,-0.000317252,0.000355191,-0.120066,-3.35942e-05,-0.115256,-0.000376543,0.000378477,-0.000426076,0.116688,0.00259455,0.260088,0.0146059,-0.0946453,0.0295205,-0.18241,0.00451163,0.00933141,-0.0140421,-0.0603167,0.0093976,0.0876565
8.346,0.0230692,0.0230692,0.00298785,0.0261644,0.199207,0.0330481,-0.000611631,-0.0330889,-0.00450277,-0.00300557,12.5997,7.60394,0.000503734,0.00179677,4,4,0,-8.64373e-05,-0.147099,-0.100336,0.202107,-0.100984,0.139677,-0.000150346,0.137847,-0.0996765,0.201336,-0.100313,-0.136523,-7.68982e-05,0.122436,0.000385685,-0.000317409,0.000351481,-0.120079,-3.07481e-05,-0.115288,-0.000375613,0.000377803,-0.000425112,0.116704,0.00259922,0.259617,0.0145728,-0.0946168,0.0294996,-0.182118,0.0045133,0.00937512,-0.0140097,-0.0603502,0.00942306,0.0875666
8.348,0.0230296,0.0230296,0.00298801,0.0261209,0.199214,0.0330482,-0.000656833,-0.0330889,-0.00448948,-0.00300518,12.5946,7.60907,0.000502386,0.00179471,4,4,0,-8.65947e-05,-0.146854,-0.100336,0.202106,-0.100983,0.139436,-0.000150401,0.137616,-0.0996772,0.201337,-0.100314,-0.13629,-7.87107e-05,0.122466,0.000384698,-0.000317716,0.000347962,-0.120091,-2.75929e-05,-0.11532,-0.000374695,0.0003773,-0.000424063,0.11672,0.00260403,0.259146,0.0145396,-0.0945881,0.029479,-0.181827,0.00451474,0.00941881,-0.0139773,-0.0603837,0.00944846,0.0874776
8.35,0.02299,0.02299,0.00298818,0.0260774,0.19922,0.0330483,-0.000702045,-0.0330889,-0.00447621,-0.00300478,12.5895,7.6142,0.000501041,0.00179265,4,4,0,-8.67564e-05,-0.146609,-0.100335,0.202106,-0.100983,0.139196,-0.000150449,0.137385,-0.099678,0.201338,-0.100315,-0.136056,-8.08445e-05,0.122497,0.000383767,-0.000318159,0.000344671,-0.120102,-2.4206e-05,-0.115353,-0.000373803,0.000376964,-0.000422943,0.116737,0.00260901,0.258675,0.0145066,-0.0945593,0.0294585,-0.181537,0.00451595,0.00946256,-0.013945,-0.0604174,0.00947379,0.0873896
8.352,0.0229504,0.0229504,0.00298834,0.0260338,0.199226,0.0330484,-0.000747265,-0.0330889,-0.00446296,-0.00300438,12.5844,7.61933,0.000499697,0.00179059,4,4,0,-8.69229e-05,-0.146364,-0.100334,0.202105,-0.100982,0.138956,-0.000150491,0.137155,-0.0996787,0.201338,-0.100316,-0.135823,-8.32255e-05,0.122528,0.000382904,-0.000318722,0.000341641,-0.120113,-2.06708e-05,-0.115385,-0.00037295,0.000376787,-0.000421764,0.116754,0.00261417,0.258205,0.0144735,-0.0945303,0.0294382,-0.181248,0.00451692,0.00950643,-0.0139128,-0.060451,0.00949904,0.0873024
8.354,0.0229108,0.0229108,0.00298851,0.0259903,0.199232,0.0330485,-0.000792494,-0.0330889,-0.00444974,-0.00300398,12.5793,7.62447,0.000498353,0.00178852,4,4,0,-8.70944e-05,-0.146119,-0.100333,0.202104,-0.100981,0.138716,-0.000150525,0.136924,-0.0996795,0.201339,-0.100317,-0.135589,-8.57748e-05,0.122558,0.000382121,-0.000319388,0.000338901,-0.120124,-1.70739e-05,-0.115418,-0.000372148,0.000376762,-0.000420537,0.116772,0.0026195,0.257735,0.0144403,-0.0945013,0.029418,-0.18096,0.00451766,0.00955049,-0.0138805,-0.0604848,0.00952421,0.087216
8.356,0.0228712,0.0228712,0.00298867,0.0259467,0.199239,0.0330487,-0.000837732,-0.0330889,-0.00443654,-0.00300358,12.5742,7.6296,0.000497011,0.00178646,4,4,0,-8.72712e-05,-0.145874,-0.100333,0.202104,-0.100981,0.138475,-0.000150552,0.136693,-0.0996802,0.20134,-0.100318,-0.135356,-8.84102e-05,0.122589,0.000381428,-0.000320139,0.000336474,-0.120134,-1.35028e-05,-0.115451,-0.000371408,0.000376875,-0.000419274,0.11679,0.00262501,0.257265,0.0144071,-0.0944721,0.029398,-0.180674,0.00451817,0.0095948,-0.0138483,-0.0605187,0.00954931,0.0871302
8.358,0.0228315,0.0228315,0.00298884,0.0259032,0.199245,0.0330488,-0.00088298,-0.0330889,-0.00442335,-0.00300318,12.569,7.63474,0.00049567,0.0017844,4,4,0,-8.74533e-05,-0.145629,-0.100332,0.202103,-0.10098,0.138235,-0.000150572,0.136462,-0.099681,0.201341,-0.100318,-0.135122,-9.1049e-05,0.122619,0.000380834,-0.000320957,0.000334382,-0.120145,-1.00428e-05,-0.115484,-0.000370742,0.000377113,-0.000417985,0.116809,0.00263069,0.256795,0.0143739,-0.0944427,0.0293781,-0.180389,0.00451847,0.0096394,-0.013816,-0.0605527,0.00957432,0.0870451
8.36,0.0227919,0.0227919,0.002989,0.0258596,0.199251,0.0330489,-0.000928238,-0.0330888,-0.00441019,-0.00300278,12.5639,7.63989,0.000494329,0.00178233,4,4,0,-8.76406e-05,-0.145383,-0.100331,0.202102,-0.100979,0.137995,-0.000150586,0.136231,-0.0996817,0.201341,-0.100319,-0.134888,-9.36103e-05,0.12265,0.000380345,-0.000321824,0.000332637,-0.120155,-6.77425e-06,-0.115517,-0.000370158,0.000377463,-0.000416678,0.11683,0.00263652,0.256325,0.0143405,-0.0944133,0.0293582,-0.180105,0.00451859,0.00968434,-0.0137836,-0.0605868,0.00959926,0.0869606
8.362,0.0227522,0.0227522,0.00298917,0.025816,0.199257,0.033049,-0.000973505,-0.0330888,-0.00439704,-0.00300238,12.5588,7.64504,0.000492988,0.00178027,4,4,0,-8.78326e-05,-0.145138,-0.10033,0.202102,-0.100979,0.137754,-0.000150593,0.136,-0.0996824,0.201342,-0.10032,-0.134655,-9.60171e-05,0.122681,0.000379964,-0.000322724,0.000331251,-0.120166,-3.77051e-06,-0.11555,-0.000369664,0.000377911,-0.000415361,0.116851,0.0026425,0.255855,0.0143071,-0.0943837,0.0293385,-0.179822,0.00451853,0.00972967,-0.0137512,-0.060621,0.00962411,0.0868765
8.364,0.0227125,0.0227125,0.00298933,0.0257724,0.199263,0.0330491,-0.00101878,-0.0330888,-0.00438391,-0.00300198,12.5536,7.6502,0.000491648,0.00177821,4,4,0,-8.8029e-05,-0.144893,-0.100329,0.202101,-0.100978,0.137514,-0.000150595,0.135769,-0.0996832,0.201343,-0.100321,-0.134421,-9.81987e-05,0.122712,0.000379695,-0.00032364,0.00033023,-0.120178,-1.09547e-06,-0.115583,-0.000369266,0.000378443,-0.000414042,0.116873,0.00264861,0.255384,0.0142735,-0.094354,0.0293188,-0.17954,0.00451833,0.00977542,-0.0137187,-0.0606554,0.00964889,0.0867927
8.366,0.0226729,0.0226729,0.0029895,0.0257288,0.199269,0.0330493,-0.00106407,-0.0330888,-0.00437079,-0.00300159,12.5485,7.65537,0.000490307,0.00177615,4,4,0,-8.82292e-05,-0.144647,-0.100329,0.2021,-0.100977,0.137274,-0.000150593,0.135537,-0.0996839,0.201344,-0.100322,-0.134187,-0.000100092,0.122743,0.000379536,-0.000324559,0.000329574,-0.12019,1.19818e-06,-0.115616,-0.000368967,0.000379046,-0.000412728,0.116897,0.00265481,0.254913,0.0142397,-0.0943243,0.0292991,-0.179259,0.00451801,0.00982162,-0.0136861,-0.0606898,0.00967358,0.0867092
8.368,0.0226332,0.0226332,0.00298966,0.0256852,0.199276,0.0330494,-0.00110937,-0.0330888,-0.00435769,-0.00300119,12.5433,7.66055,0.000488966,0.00177408,4,4,0,-8.84325e-05,-0.144402,-0.100328,0.2021,-0.100977,0.137033,-0.000150587,0.135306,-0.0996846,0.201344,-0.100323,-0.133953,-0.000101644,0.122774,0.000379484,-0.00032547,0.000329282,-0.120204,3.07039e-06,-0.115649,-0.00036877,0.000379708,-0.000411423,0.116921,0.00266108,0.254441,0.0142058,-0.0942944,0.0292794,-0.178979,0.00451762,0.00986829,-0.0136534,-0.0607243,0.0096982,0.0866259
8.37,0.0225935,0.0225935,0.00298982,0.0256416,0.199282,0.0330495,-0.00115468,-0.0330888,-0.0043446,-0.0030008,12.5381,7.66574,0.000487625,0.00177202,4,4,0,-8.86381e-05,-0.144156,-0.100327,0.202099,-0.100976,0.136793,-0.000150578,0.135075,-0.0996854,0.201345,-0.100323,-0.133719,-0.000102813,0.122806,0.000379535,-0.000326362,0.000329346,-0.120218,4.49477e-06,-0.115683,-0.000368672,0.000380418,-0.000410132,0.116947,0.0026674,0.253969,0.0141717,-0.0942645,0.0292596,-0.1787,0.00451717,0.00991546,-0.0136205,-0.060759,0.00972274,0.0865427
8.372,0.0225538,0.0225538,0.00298999,0.0255979,0.199288,0.0330496,-0.0012,-0.0330888,-0.00433152,-0.0030004,12.533,7.67094,0.000486284,0.00176996,4,4,0,-8.88452e-05,-0.14391,-0.100326,0.202098,-0.100975,0.136552,-0.000150567,0.134843,-0.0996861,0.201346,-0.100324,-0.133485,-0.000103567,0.122838,0.000379679,-0.000327229,0.000329758,-0.120233,5.4591e-06,-0.115716,-0.00036867,0.000381169,-0.000408862,0.116974,0.00267374,0.253496,0.0141375,-0.0942345,0.0292399,-0.178421,0.00451669,0.00996313,-0.0135874,-0.0607937,0.0097472,0.0864595
8.374,0.0225141,0.0225141,0.00299015,0.0255543,0.199294,0.0330497,-0.00124533,-0.0330888,-0.00431846,-0.00300001,12.5278,7.67615,0.000484941,0.0017679,4,4,0,-8.9053e-05,-0.143665,-0.100326,0.202098,-0.100975,0.136312,-0.000150555,0.134612,-0.0996869,0.201347,-0.100325,-0.133251,-0.000103888,0.12287,0.000379909,-0.000328066,0.000330503,-0.12025,5.96539e-06,-0.11575,-0.00036876,0.000381953,-0.000407617,0.117002,0.00268006,0.253022,0.0141031,-0.0942045,0.02922,-0.178143,0.00451623,0.0100113,-0.0135543,-0.0608285,0.00977159,0.0863761
8.376,0.0224744,0.0224744,0.00299031,0.0255106,0.1993,0.0330498,-0.00129067,-0.0330887,-0.00430541,-0.00299963,12.5225,7.68137,0.000483597,0.00176585,4,4,0,-8.92605e-05,-0.143419,-0.100325,0.202097,-0.100974,0.136071,-0.000150543,0.13438,-0.0996876,0.201347,-0.100326,-0.133017,-0.000103771,0.122903,0.00038021,-0.000328868,0.000331568,-0.120267,6.02955e-06,-0.115784,-0.000368932,0.000382765,-0.000406402,0.11703,0.00268634,0.252548,0.0140685,-0.0941743,0.0292001,-0.177865,0.0045158,0.01006,-0.0135209,-0.0608634,0.00979591,0.0862926
8.378,0.0224346,0.0224346,0.00299048,0.025467,0.199306,0.03305,-0.00133602,-0.0330887,-0.00429237,-0.00299924,12.5173,7.6866,0.000482253,0.00176379,4,4,0,-8.9467e-05,-0.143173,-0.100324,0.202097,-0.100973,0.135831,-0.000150531,0.134149,-0.0996883,0.201348,-0.100327,-0.132783,-0.000103221,0.122935,0.000380572,-0.000329637,0.000332932,-0.120286,5.68047e-06,-0.115817,-0.000369176,0.000383601,-0.000405221,0.11706,0.00269255,0.252073,0.0140338,-0.0941442,0.0291801,-0.177588,0.00451543,0.0101092,-0.0134875,-0.0608985,0.00982015,0.0862088
8.38,0.0223949,0.0223949,0.00299064,0.0254233,0.199312,0.0330501,-0.00138139,-0.0330887,-0.00427934,-0.00299886,12.5121,7.69184,0.000480907,0.00176173,4,4,0,-8.96715e-05,-0.142927,-0.100323,0.202096,-0.100973,0.13559,-0.000150522,0.133917,-0.0996891,0.201349,-0.100327,-0.132549,-0.000102258,0.122968,0.000380978,-0.000330371,0.000334576,-0.120306,4.95885e-06,-0.115851,-0.000369482,0.000384461,-0.00040408,0.117091,0.00269866,0.251597,0.013999,-0.094114,0.02916,-0.177311,0.00451514,0.0101588,-0.0134539,-0.0609336,0.00984433,0.0861247
8.382,0.0223551,0.0223551,0.0029908,0.0253796,0.199318,0.0330502,-0.00142677,-0.0330887,-0.00426632,-0.00299848,12.5068,7.69709,0.00047956,0.00175968,4,4,0,-8.98733e-05,-0.142681,-0.100323,0.202095,-0.100972,0.13535,-0.000150514,0.133685,-0.0996898,0.20135,-0.100328,-0.132315,-0.000100909,0.123002,0.000381414,-0.000331073,0.000336477,-0.120328,3.91558e-06,-0.115884,-0.000369837,0.000385342,-0.000402984,0.117122,0.00270466,0.251121,0.0139641,-0.0940837,0.0291397,-0.177035,0.00451494,0.010209,-0.0134201,-0.0609688,0.00986845,0.0860402
8.384,0.0223154,0.0223154,0.00299096,0.0253359,0.199324,0.0330503,-0.00147216,-0.0330887,-0.0042533,-0.0029981,12.5015,7.70235,0.000478211,0.00175762,4,4,0,-9.00717e-05,-0.142435,-0.100322,0.202095,-0.100971,0.135109,-0.000150509,0.133453,-0.0996906,0.20135,-0.100329,-0.132081,-9.92127e-05,0.123035,0.000381864,-0.000331747,0.000338612,-0.120351,2.60985e-06,-0.115918,-0.000370225,0.000386247,-0.00040194,0.117155,0.00271052,0.250644,0.0139291,-0.0940535,0.0291193,-0.176758,0.00451486,0.0102596,-0.0133863,-0.0610041,0.00989251,0.0859551
8.386,0.0222756,0.0222756,0.00299112,0.0252922,0.199331,0.0330504,-0.00151756,-0.0330887,-0.0042403,-0.00299773,12.4963,7.70763,0.000476861,0.00175557,4,4,0,-9.02662e-05,-0.142189,-0.100321,0.202094,-0.100971,0.134868,-0.000150506,0.133221,-0.0996913,0.201351,-0.10033,-0.131846,-9.72163e-05,0.123068,0.000382312,-0.000332397,0.000340955,-0.120375,1.10706e-06,-0.115951,-0.000370633,0.000387175,-0.000400955,0.117188,0.00271624,0.250166,0.0138941,-0.0940231,0.0290988,-0.176481,0.00451489,0.0103106,-0.0133524,-0.0610394,0.00991651,0.0858695
8.388,0.0222358,0.0222358,0.00299129,0.0252485,0.199337,0.0330505,-0.00156297,-0.0330887,-0.00422731,-0.00299736,12.491,7.71291,0.000475509,0.00175351,4,4,0,-9.04561e-05,-0.141943,-0.10032,0.202093,-0.10097,0.134627,-0.000150507,0.13299,-0.099692,0.201352,-0.100331,-0.131612,-9.49723e-05,0.123102,0.000382742,-0.000333027,0.000343481,-0.1204,-5.23479e-07,-0.115984,-0.000371045,0.000388129,-0.000400034,0.117221,0.00272178,0.249687,0.013859,-0.0939928,0.0290781,-0.176205,0.00451503,0.0103621,-0.0133184,-0.0610749,0.00994045,0.0857833
8.39,0.0221961,0.0221961,0.00299145,0.0252048,0.199343,0.0330506,-0.0016084,-0.0330886,-0.00421433,-0.00299699,12.4857,7.7182,0.000474155,0.00175146,4,4,0,-9.06412e-05,-0.141696,-0.10032,0.202093,-0.100969,0.134386,-0.000150512,0.132757,-0.0996928,0.201353,-0.100331,-0.131377,-9.25384e-05,0.123136,0.00038314,-0.000333641,0.000346162,-0.120427,-2.21085e-06,-0.116017,-0.000371447,0.00038911,-0.000399184,0.117255,0.00272716,0.249207,0.0138238,-0.0939624,0.0290572,-0.175928,0.00451529,0.0104139,-0.0132844,-0.0611105,0.00996435,0.0856965
8.392,0.0221563,0.0221563,0.00299161,0.025161,0.199349,0.0330508,-0.00165383,-0.0330886,-0.00420136,-0.00299662,12.4803,7.7235,0.0004728,0.00174941,4,4,0,-9.08212e-05,-0.14145,-0.100319,0.202092,-0.100968,0.134146,-0.00015052,0.132525,-0.0996935,0.201354,-0.100332,-0.131143,-8.99746e-05,0.123169,0.000383492,-0.000334244,0.00034897,-0.120455,-3.88487e-06,-0.11605,-0.000371823,0.000390119,-0.000398414,0.11729,0.00273237,0.248727,0.0137887,-0.0939319,0.0290361,-0.17565,0.00451567,0.0104661,-0.0132503,-0.0611462,0.00998821,0.0856089
